
---------- Begin Simulation Statistics ----------
simSeconds                                   1.514429                       # Number of seconds simulated (Second)
simTicks                                 1514429097610                       # Number of ticks simulated (Tick)
finalTick                                1514429097610                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  88179.95                       # Real time elapsed on the host (Second)
hostTickRate                                 17174303                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     832056                       # Number of bytes of host memory used (Byte)
simInsts                                   3197277237                       # Number of instructions simulated (Count)
simOps                                     5678810151                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    36259                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      64400                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           286                       # Clock period in ticks (Tick)
system.cpu.numCycles                       5295206679                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.656161                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.603806                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                     11385759603                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      720                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     9934792074                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                1880745                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined           5706950161                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined       10134639988                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 480                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          5295069292                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.876235                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.837072                       # Number of insts issued each cycle (Count)
system.l3cache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.l3cache.prefetcher.accuracy           0.409566                       # accuracy of the prefetcher (Count)
system.l3cache.prefetcher.coverage           0.859127                       # coverage brought by this prefetcher (Count)
system.l3cache.prefetcher.pfHitInCache       62412939                       # number of prefetches hitting in cache (Count)
system.l3cache.prefetcher.pfHitInMSHR        15217407                       # number of prefetches hitting in a MSHR (Count)
system.l3cache.prefetcher.pfHitInWB                19                       # number of prefetches hit in the Write Buffer (Count)
system.l3cache.prefetcher.pfLate             77630365                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.l3cache.prefetcher.pfIdentified      165183677                       # number of prefetch candidates identified (Count)
system.l3cache.prefetcher.pfBufferHit          205812                       # number of redundant prefetches already in prefetch queue (Count)
system.l3cache.prefetcher.pfInCache                 0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.l3cache.prefetcher.pfRemovedDemand      5219050                       # number of prefetches dropped due to a demand for the same address (Count)
system.l3cache.prefetcher.pfRemovedFull          1535                       # number of prefetches dropped due to prefetch queue size (Count)
system.l3cache.prefetcher.pfSpanPage          3938077                       # number of prefetches that crossed the page (Count)
system.l3cache.prefetcher.pfUsefulSpanPage      3088709                       # number of prefetches that is useful and crossed the page (Count)
system.l3cache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 1514429097610                       # Cumulative time (in ticks) in various power states (Tick)
system.l3cache.tags.tagsInUse            130135.507953                       # Average ticks per tags in use ((Tick/Count))
system.l3cache.tags.totalRefs               848681107                       # Total number of references to valid blocks. (Count)
system.l3cache.tags.sampledRefs              86363517                       # Sample count of references to valid blocks. (Count)
system.l3cache.tags.avgRefs                  9.826847                       # Average number of references to valid blocks. ((Count/Count))
system.l3cache.tags.warmupTick                  74074                       # The tick when the warmup percentage was hit. (Tick)
system.l3cache.tags.occupancies::writebacks   502.338618                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3cache.tags.occupancies::cpu.inst    12.154440                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3cache.tags.occupancies::cpu.data  6320.490500                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3cache.tags.occupancies::cpu.dcache.prefetcher  2039.505975                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3cache.tags.occupancies::l2cache.prefetcher 17020.179451                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3cache.tags.occupancies::l3cache.prefetcher 104240.838969                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3cache.tags.avgOccs::writebacks      0.003833                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3cache.tags.avgOccs::cpu.inst        0.000093                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3cache.tags.avgOccs::cpu.data        0.048222                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3cache.tags.avgOccs::cpu.dcache.prefetcher     0.015560                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3cache.tags.avgOccs::l2cache.prefetcher     0.129854                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3cache.tags.avgOccs::l3cache.prefetcher     0.795294                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3cache.tags.avgOccs::total           0.992855                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3cache.tags.occupanciesTaskId::1022       126334                       # Occupied blocks per task id (Count)
system.l3cache.tags.occupanciesTaskId::1024         4738                       # Occupied blocks per task id (Count)
system.l3cache.tags.ageTaskId_1022::0             383                       # Occupied blocks per task id, per block age (Count)
system.l3cache.tags.ageTaskId_1022::1              42                       # Occupied blocks per task id, per block age (Count)
system.l3cache.tags.ageTaskId_1022::2             348                       # Occupied blocks per task id, per block age (Count)
system.l3cache.tags.ageTaskId_1022::3            2941                       # Occupied blocks per task id, per block age (Count)
system.l3cache.tags.ageTaskId_1022::4          122620                       # Occupied blocks per task id, per block age (Count)
system.l3cache.tags.ageTaskId_1024::0              93                       # Occupied blocks per task id, per block age (Count)
system.l3cache.tags.ageTaskId_1024::1              24                       # Occupied blocks per task id, per block age (Count)
system.l3cache.tags.ageTaskId_1024::2             117                       # Occupied blocks per task id, per block age (Count)
system.l3cache.tags.ageTaskId_1024::3             165                       # Occupied blocks per task id, per block age (Count)
system.l3cache.tags.ageTaskId_1024::4            4339                       # Occupied blocks per task id, per block age (Count)
system.l3cache.tags.ratioOccsTaskId::1022     0.963852                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l3cache.tags.ratioOccsTaskId::1024     0.036148                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l3cache.tags.tagAccesses           12630368125                       # Number of tag accesses (Count)
system.l3cache.tags.dataAccesses          12630368125                       # Number of data accesses (Count)
system.l3cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 1514429097610                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrl.bytesRead::cpu.inst             39296                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.bytesRead::cpu.data         165612160                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.bytesRead::cpu.dcache.prefetcher     29417344                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.bytesRead::l2cache.prefetcher    543332480                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.bytesRead::l3cache.prefetcher   4786655168                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.bytesRead::total           5525056448                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.bytesInstRead::cpu.inst         39296                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.bytesInstRead::total            39296                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.bytesWritten::writebacks    614852544                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.bytesWritten::total         614852544                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.numReads::cpu.inst                614                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.numReads::cpu.data            2587690                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.numReads::cpu.dcache.prefetcher       459646                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.numReads::l2cache.prefetcher      8489570                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.numReads::l3cache.prefetcher     74791487                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.numReads::total              86329007                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.numWrites::writebacks         9607071                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.numWrites::total              9607071                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.bwRead::cpu.inst                25948                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwRead::cpu.data            109356166                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwRead::cpu.dcache.prefetcher     19424709                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwRead::l2cache.prefetcher    358770497                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwRead::l3cache.prefetcher   3160699418                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwRead::total              3648276738                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwInstRead::cpu.inst            25948                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwInstRead::total               25948                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwWrite::writebacks         405996256                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwWrite::total              405996256                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwTotal::writebacks         405996256                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.bwTotal::cpu.inst               25948                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.bwTotal::cpu.data           109356166                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.bwTotal::cpu.dcache.prefetcher     19424709                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.bwTotal::l2cache.prefetcher    358770497                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.bwTotal::l3cache.prefetcher   3160699418                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.bwTotal::total             4054272994                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.power_state.pwrStateResidencyTicks::UNDEFINED 1514429097610                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadResp            86231769                       # Transaction distribution (Count)
system.membus.transDist::WritebackDirty       9607071                       # Transaction distribution (Count)
system.membus.transDist::CleanEvict          76590180                       # Transaction distribution (Count)
